bill_id,merchant_id,legal_name,commercial_name,business_type,admin_email,telephone_number,amount,paid_amount,fee,commission_amount,status,payment_date,user_id,state
52-063-0487,30,Meevee,Gigazoom,gas,rfiskeit@alibaba.com,775-754-3536,1488.84,2599.93,3.98,8.96,failed,4/26/2025 13:10,94,Nevada
47-154-8440,89,Mycat,Gigabox,water,dtigwelliu@sina.com.cn,217-647-7939,283.15,1324.65,5.15,2.39,success,2/11/2025 7:32,1,Illinois
74-288-1047,44,Devbug,Devcast,water,hofarrisiv@unicef.org,608-390-5727,842.33,195.61,4.2,5.46,failed,9/21/2024 9:45,19,Wisconsin
04-247-0828,33,Trilia,Fadeo,gas,pdriveriw@ustream.tv,805-456-9170,1041.16,1002.13,5.04,4.49,success,6/26/2024 17:38,59,California
53-201-6326,76,Twinte,Skalith,Electric,fsindleix@vinaora.com,850-851-1126,2439.75,340.56,7.8,4.44,failed,9/12/2024 19:08,35,Florida
48-080-8049,36,Jetwire,Gabtype,Electric,blainiy@last.fm,571-647-2353,272.97,1142.12,2.93,2.38,success,10/24/2024 7:16,35,Virginia
32-332-9902,82,Blognation,Devpulse,water,cmannakeeiz@acquirethisname.com,309-143-7643,2749.42,2722.57,2.49,9.6,success,3/2/2025 8:44,70,Illinois
56-327-1846,39,Browsecat,Yakitri,water,nmedlarj0@aboutads.info,217-696-4001,378.26,1892.47,7.36,1.15,success,12/6/2024 9:22,16,Illinois
69-635-3136,94,Thoughtstorm,Fiveclub,gas,dbernardouxj1@github.io,510-975-6353,687.05,3278.9,8.74,0.4,success,7/14/2024 18:40,27,California
85-557-6055,42,Trudoo,BlogXS,water,drelfj2@friendfeed.com,941-350-9085,2872.63,279.87,7.2,4.29,success,8/30/2024 15:13,19,Florida
84-732-1608,50,Pixoboo,Thoughtblab,gas,hbushj3@state.gov,323-277-5036,1302.07,577.38,2.51,8.79,failed,4/26/2025 21:54,89,California
25-589-9884,10,Cogidoo,Twitternation,Electric,hblazebyj4@pinterest.com,916-639-6993,843.47,3166.61,1.12,7.49,success,3/9/2025 7:32,2,California
23-663-0941,22,Teklist,Riffpath,Electric,qaggsj5@toplist.cz,402-591-3252,978.71,2558.68,3.63,5.3,success,10/10/2024 23:27,61,Nebraska
12-224-2889,8,Jabbersphere,Blogpad,water,ctassellj6@google.es,202-821-2048,2143.79,2574.48,0.29,0.73,success,4/5/2025 11:47,73,District of Columbia
63-183-1967,70,Wikibox,Jaxnation,water,ndrayej7@livejournal.com,339-136-8258,371.56,2892.41,0.03,7.92,success,10/10/2024 1:43,98,Massachusetts
67-462-3264,44,Divavu,Myworks,Electric,ldanielouj8@google.com.hk,515-943-2859,805.74,424.63,1.99,0.51,failed,3/20/2025 22:49,11,Iowa
10-887-9644,39,Fivebridge,Fliptune,water,celletsonj9@cisco.com,801-381-7601,1667.56,1528.82,0.83,4.46,failed,2/25/2025 1:44,75,Utah
12-762-0390,46,Brainsphere,Skimia,water,jkemberyja@t-online.de,760-375-4558,633.68,413.98,6.31,5.5,failed,11/5/2024 7:11,24,California
33-899-5083,46,Twitterworks,Feednation,gas,aschenfischjb@cafepress.com,916-146-4388,515.31,2451.53,8.72,6.19,failed,12/29/2024 14:29,40,California
09-732-6503,29,Trilith,Jetpulse,gas,zliccardijc@jugem.jp,602-819-7992,201.58,1310.41,9.9,2.1,success,8/29/2024 4:10,76,Arizona
53-768-0454,6,Kwideo,Browsedrive,Electric,rwildtjd@creativecommons.org,360-202-7811,896.96,46.59,5.75,0.81,success,10/27/2024 20:40,5,Washington
34-996-1144,3,Aibox,Demizz,Electric,jheggeje@netvibes.com,770-649-9364,1861.72,2008.01,6.35,6.71,failed,11/21/2024 2:42,78,Georgia
36-177-6909,62,Innojam,Jamia,Electric,ereolfijf@artisteer.com,407-806-6945,2196.16,216.37,0.12,7.28,failed,9/26/2024 19:34,58,Florida
41-891-0092,29,Rooxo,Tambee,gas,emillwardjg@hao123.com,318-659-1426,1929.34,2665.95,9.92,5.89,failed,7/3/2024 2:45,21,Louisiana
71-562-5576,31,Zoovu,Edgeclub,gas,fgudginjh@csmonitor.com,559-269-4185,853.33,1505.97,4.29,7.04,failed,7/12/2024 9:11,56,California
54-288-6644,74,Quinu,Skipstorm,Electric,hseckingtonji@biblegateway.com,806-463-4359,2493.16,2457.84,2.14,5.42,failed,2/17/2025 22:51,59,Texas
92-936-2690,69,Riffwire,Vipe,gas,lcoyshjj@biglobe.ne.jp,209-706-5934,2216.11,1654.26,6.29,6.19,failed,9/29/2024 21:31,50,California
94-934-4368,98,Demivee,Dablist,gas,arandalljk@house.gov,909-925-1165,2179.84,2426.54,9.71,6.56,success,7/26/2024 4:58,30,California
36-697-0333,8,Skyndu,Rhybox,water,odarmodyjl@lulu.com,718-437-1129,1483.97,3349.01,9.26,2.94,success,11/1/2024 12:31,82,New York
53-837-5084,43,Jabbertype,Edgeblab,Electric,gpoytresjm@instagram.com,210-474-7194,1777.95,1671.39,4.45,0.94,success,7/20/2024 17:45,58,Texas
36-125-3529,63,Twitterwire,Youopia,water,sbugdalejn@theatlantic.com,605-320-3677,1135.52,972.91,3.61,0.51,failed,3/27/2025 11:52,74,South Dakota
01-687-3786,5,Voomm,Voolith,Electric,vjanicekjo@instagram.com,763-192-6130,896.71,1929.2,7.49,3.96,success,7/18/2024 15:55,6,Minnesota
97-542-4228,98,Photobug,Jabbertype,Electric,cleninjp@dot.gov,334-435-7294,2327.91,2676.43,7.09,1.37,success,7/5/2024 6:16,93,Alabama
33-752-0173,38,Twimbo,Skiba,water,npiolajq@aol.com,520-790-7447,698.63,3015.04,7.25,6.29,failed,11/13/2024 2:05,45,Arizona
09-831-5076,88,Avaveo,Brainverse,gas,clittledykejr@msn.com,915-605-9880,849.62,581.75,1.97,2.7,success,10/20/2024 20:27,51,Texas
64-829-5304,10,Nlounge,Devpulse,gas,ehaffordjs@elegantthemes.com,916-565-1733,1889.96,1015.52,6.56,7.11,failed,11/3/2024 12:09,77,California
27-189-3802,51,Digitube,Oloo,gas,aeighteenjt@arizona.edu,646-730-5378,1571.29,723.05,5.29,5.66,failed,4/7/2025 12:20,94,New York
44-387-2927,100,Thoughtmix,Twitternation,gas,udawdryju@google.co.uk,806-594-8685,1272.9,3482.05,5.62,9.13,failed,4/18/2025 19:06,33,Texas
41-931-4260,72,Flashpoint,Youfeed,gas,mpeattjv@newsvine.com,509-809-4293,2408.08,3161.53,0.48,6.94,failed,4/10/2025 21:11,1,Washington
88-223-4424,81,Vidoo,Youopia,water,gthurgoodjw@gravatar.com,434-106-0255,1560.48,33.79,5.74,9.63,failed,5/20/2025 2:18,91,Virginia
01-332-3151,86,Kimia,Edgetag,Electric,apadmorejx@fema.gov,512-530-9090,1205.52,663.23,6.94,3.81,failed,2/10/2025 9:16,27,Texas
51-118-4836,22,LiveZ,Feednation,Electric,agourdonjy@hexun.com,757-906-5833,2959.77,2039.91,0.07,4.74,success,10/12/2024 19:36,36,Virginia
23-770-6394,41,Dabtype,Kimia,Electric,arundalljz@cornell.edu,317-718-1487,1435.84,1532.08,2.75,6.11,success,10/15/2024 16:57,29,Indiana
20-568-0249,26,Plajo,Livefish,gas,rgimenezk0@friendfeed.com,757-517-1772,40.97,894.52,5.81,4.09,failed,12/11/2024 8:59,74,Virginia
74-779-5583,40,Ooba,Shufflebeat,gas,ggradlyk1@webeden.co.uk,530-586-9235,1813.11,1800.83,0.7,2.89,failed,11/6/2024 10:12,57,California
97-099-2415,60,Wikibox,Linktype,water,kwakelyk2@yahoo.co.jp,806-228-0885,1873.41,1591.04,7.79,6.73,success,1/15/2025 9:42,74,Texas
57-417-1150,94,Katz,BlogXS,Electric,fskonek3@posterous.com,256-543-9820,798.75,836.55,0.19,0.2,failed,9/11/2024 21:54,36,Alabama
43-047-8939,51,Cogidoo,Oba,Electric,bglencrossk4@theglobeandmail.com,214-731-3596,1097.68,243.7,8.87,1.53,failed,9/14/2024 15:45,99,Texas
16-107-9797,64,Twiyo,Twitterbeat,Electric,gzoppok5@edublogs.org,425-682-8275,2983.14,466.81,1.13,8.58,failed,8/19/2024 6:29,87,Washington
12-206-7448,51,Skimia,Quimba,gas,mgrosek6@printfriendly.com,801-695-9079,1656.71,1596.14,3.93,7.74,failed,10/2/2024 12:19,54,Utah
74-154-8114,82,Omba,Babblestorm,water,hpeardek7@bbb.org,850-181-4391,1641,1058.12,2.64,7.91,failed,12/28/2024 21:06,22,Florida
85-978-6522,56,Blogpad,Linklinks,Electric,siwanczykk8@live.com,615-570-8223,2589.86,1243.54,4.75,5.75,success,1/21/2025 16:05,47,Tennessee
39-816-1894,99,Skyvu,Yambee,Electric,crawsthornek9@pen.io,816-750-6765,783.13,3187.21,5.19,7.8,failed,7/24/2024 19:59,93,Missouri
67-835-0440,54,Oloo,Tavu,water,ecorlettka@youtu.be,704-805-9967,2530.22,563.19,9,7.36,success,6/30/2024 23:05,100,North Carolina
20-916-6641,38,Skaboo,Quinu,Electric,thurkettkb@netscape.com,202-817-9579,2151.47,2920.02,0.22,0.07,failed,10/17/2024 14:00,65,District of Columbia
14-947-4593,67,Dabfeed,Riffpedia,gas,tscourgekc@ca.gov,907-115-7373,2585.77,2042.59,2.41,3.76,success,12/19/2024 16:56,42,Alaska
97-640-6509,55,Twitterlist,Skiba,water,sfulgerkd@prweb.com,760-626-0175,819.13,60.12,6.49,9.3,failed,7/20/2024 4:24,64,California
93-996-4479,21,Eabox,Browsecat,gas,bgeydonke@biglobe.ne.jp,304-195-2389,1887.18,3228.04,1.67,7.78,failed,8/22/2024 19:24,43,West Virginia
09-365-7868,30,Fatz,Yakidoo,gas,tbohmankf@constantcontact.com,646-664-6094,1513.58,2606.15,5.03,5.82,failed,1/2/2025 5:01,3,New York
60-775-5747,56,Twiyo,Einti,water,bbelchamkg@utexas.edu,937-114-5840,2394.53,2676.95,0.31,2.16,success,1/30/2025 18:24,28,Ohio
97-404-0512,94,Cogilith,Brightdog,Electric,mcasserleykh@yandex.ru,425-517-3350,2708.42,22.4,4.42,6.66,success,6/28/2024 18:37,88,Washington
27-248-2399,79,Avaveo,Kaymbo,Electric,rchampneyki@weibo.com,320-757-9367,2228.05,3461.94,7.51,8.72,failed,9/5/2024 1:10,2,Minnesota
34-204-5132,79,Wikizz,Thoughtbeat,water,lpimleykj@irs.gov,240-545-2817,706.14,1519.39,9,1.46,success,2/6/2025 17:40,5,Maryland
14-950-5526,57,Fliptune,Babbleset,Electric,kparrkk@w3.org,956-525-9840,2809.89,2134.23,1.22,3.24,failed,3/16/2025 1:30,49,Texas
85-925-3027,6,Wordify,Camimbo,Electric,mdobykl@go.com,240-437-2586,2331.03,3285.27,1.2,5.82,success,3/10/2025 15:48,39,Maryland
25-473-4669,48,Mudo,Eadel,gas,fwranglekm@yale.edu,510-880-7988,2744.94,1775.19,5.99,2.44,failed,9/19/2024 16:19,21,California
39-102-6980,54,Vinder,Linklinks,water,asweatingkn@163.com,253-937-1874,573.44,854.9,3.77,0.42,failed,5/4/2025 8:18,10,Washington
02-090-0541,57,Twitterbridge,Cogibox,gas,bsheachko@taobao.com,203-860-6840,1619.13,1088.67,2.8,1.22,failed,9/17/2024 1:41,51,Connecticut
20-778-2591,58,Kwilith,Centimia,water,olongridgekp@ehow.com,540-471-4920,674.02,2132.35,4.49,3.54,failed,11/5/2024 14:25,53,Virginia
86-518-2105,2,Browseblab,Buzzdog,Electric,smcilwainkq@cnbc.com,817-537-3524,281.67,482.61,7.76,1.16,failed,1/23/2025 7:04,10,Texas
32-186-2883,19,Aivee,Twitterbridge,water,jbassettkr@amazonaws.com,253-558-5659,1467.14,3120.33,8.94,5.67,success,3/17/2025 17:34,64,Washington
77-491-5046,49,Yakitri,Mymm,gas,vgillieks@nba.com,336-785-5888,421.92,2915.32,2.32,6.84,success,12/13/2024 8:35,96,North Carolina
79-638-0781,39,Oozz,LiveZ,gas,aparadekt@about.com,414-348-6293,439.65,981.31,8.12,4.15,success,7/20/2024 9:50,38,Wisconsin
91-296-1195,44,Feedbug,Quaxo,water,msharplinku@auda.org.au,970-798-5313,2159.07,3028.57,8.69,0.49,success,1/14/2025 23:56,54,Colorado
71-486-2639,38,Oozz,Realblab,Electric,vcattowkv@xinhuanet.com,502-304-9551,2923.34,2213.57,3.75,5.4,failed,7/6/2024 23:47,39,Kentucky
36-204-0739,11,Devbug,Kanoodle,Electric,lsiddenkw@scribd.com,915-566-2549,1477.4,3474.45,9.82,4.17,success,11/17/2024 11:24,44,Texas
82-937-8351,27,Rhycero,Yodel,Electric,acossorkx@usda.gov,831-763-9124,2516.49,2364.82,6.59,1.64,failed,12/21/2024 16:19,52,California
37-681-1500,93,Midel,Babbleopia,water,hstabbinsky@mysql.com,571-369-9765,1317.15,186.84,6.81,0.28,success,6/9/2025 4:15,98,Virginia
12-704-3400,18,Omba,Feedspan,water,aowbridgekz@webs.com,304-609-0144,795.37,23.76,5.51,6.5,success,3/20/2025 13:01,45,West Virginia
58-257-3071,55,Gigaclub,Skyba,water,fkearnsl0@devhub.com,646-498-9900,2813.26,1753.17,0.39,6.12,failed,1/3/2025 23:21,25,New York
90-792-8102,59,Demimbu,Ntag,Electric,lhanafordl1@360.cn,937-694-3373,1472.44,1012.39,1.63,3.31,success,10/6/2024 6:15,32,Ohio
83-122-6078,95,Skalith,Tagtune,Electric,cpayzel2@who.int,240-480-5017,237.86,2396.41,5.67,7.15,success,4/25/2025 9:15,37,Maryland
54-046-5667,74,Feedmix,Dablist,Electric,bplesingl3@nba.com,860-620-4225,1373.21,764.11,5.49,8.53,failed,10/20/2024 6:41,80,Connecticut
10-553-6302,54,Oyoyo,Tagcat,gas,wbulliventl4@hatena.ne.jp,860-735-5245,73.62,1138.14,7.1,0.45,failed,1/30/2025 4:43,89,Connecticut
19-382-2383,76,Youbridge,Yodoo,Electric,reasterbrookl5@macromedia.com,713-493-7589,2759.16,3161.39,9.78,3.35,success,1/1/2025 10:31,71,Texas
84-115-2657,5,Skynoodle,Minyx,gas,mbodycotel6@wsj.com,310-354-6201,2597.13,632.6,4.29,8.39,success,11/23/2024 18:38,8,California
93-101-0663,17,Youfeed,Photobug,water,hnussgenl7@hao123.com,513-988-8066,2111.37,416.24,9.43,8.4,success,12/12/2024 1:05,13,Ohio
77-530-7611,48,Trupe,Tagtune,Electric,brussol8@tumblr.com,714-862-1322,1559.66,2772.17,1.15,9.68,failed,1/11/2025 1:26,9,California
11-951-4411,11,Vipe,Zoomcast,water,agippl9@comsenz.com,501-953-8512,1604.2,762.57,2.72,9.12,success,4/21/2025 4:22,31,Arkansas
71-087-3045,49,Jaloo,Skipstorm,gas,ksoutherdenla@umich.edu,916-705-0858,939.64,2885.11,8.07,9.8,success,5/22/2025 7:09,5,California
54-453-7136,43,Photobug,Geba,water,uroebylb@psu.edu,434-336-1927,575.23,2202.27,6.07,9.11,success,2/6/2025 8:40,45,Virginia
92-219-5214,100,Kamba,Mydeo,water,tharderlc@wired.com,239-405-0066,1935.25,843.05,4.97,9.68,failed,6/2/2025 23:17,36,Florida
54-045-3788,64,Linktype,Snaptags,water,lklimowskild@comcast.net,713-324-1134,2401.9,2315.12,5.95,5.81,failed,10/23/2024 9:28,42,Texas
92-152-2694,82,Photospace,Agivu,water,noreganle@chron.com,205-323-1971,2048.87,551.82,2.55,6.63,failed,5/14/2025 19:40,43,Alabama
45-614-5239,64,Voonte,Kimia,Electric,lcarderolf@toplist.cz,713-911-1787,2828.42,2647.94,2.55,1.36,success,11/21/2024 7:04,77,Texas
51-159-1925,88,Camido,Leexo,Electric,cgrolmannlg@netlog.com,859-779-4304,136.03,601.99,4.65,2.37,failed,6/19/2025 20:44,71,Kentucky
15-085-5638,44,Yoveo,Zoomlounge,Electric,bphillh@cam.ac.uk,540-898-2315,2052.68,2471.51,3.16,1.66,failed,8/12/2024 7:17,40,Virginia
47-058-9895,4,Avamm,Twinte,water,dscamadenli@shinystat.com,262-479-5971,2366.13,98.03,7.54,7.36,success,6/20/2025 21:07,9,Wisconsin
13-902-9701,88,Zoomzone,Quimba,water,fmithamlj@washington.edu,301-291-8752,1980.66,1064.18,0.31,1.33,success,12/4/2024 13:17,77,Maryland
29-816-4539,96,Fadeo,Fiveclub,Electric,vbrixeylk@odnoklassniki.ru,510-954-9260,846.67,878.07,7.16,2.68,success,7/12/2024 6:13,90,California
59-267-5319,44,Talane,Gigashots,gas,ashurrocksll@1688.com,256-998-9903,2582.84,447.11,4.09,3.36,failed,4/11/2025 19:58,13,Alabama
62-505-1409,62,BlogXS,Devpulse,gas,rconsidinelm@oaic.gov.au,915-948-1348,1512.61,2766.95,0.85,6.1,failed,12/18/2024 18:51,2,Texas
37-379-7782,3,Skinder,Oloo,water,promeroln@360.cn,215-460-4961,1790.54,2502.35,2.6,6.71,success,6/28/2024 4:03,40,Pennsylvania
21-442-8361,31,Kamba,Lazz,gas,bmallordlo@ftc.gov,404-151-6801,1600.02,974.27,3.6,1.48,failed,8/29/2024 11:41,8,Georgia
39-421-9257,2,Meedoo,Muxo,gas,qmccolleylp@fotki.com,352-854-8471,1852.83,915.03,3.64,6.24,failed,7/16/2024 21:19,52,Florida
89-858-1006,61,Jaloo,Muxo,gas,rpettifordlq@google.com.br,203-608-3887,465.92,3389.31,6.45,8.76,success,6/19/2025 5:14,20,Connecticut
00-350-7827,23,Oyoba,Meevee,gas,pgrindrodlr@infoseek.co.jp,714-503-5252,319.21,3368.26,8.61,2.74,success,1/25/2025 17:17,40,California
00-803-4943,32,Tagfeed,Abatz,water,treamesls@shinystat.com,404-172-1686,888.46,711.76,4.33,2.63,failed,11/17/2024 0:41,32,Georgia
10-674-3817,85,Demimbu,Browsedrive,gas,mcaselylt@icio.us,712-520-5060,2027.2,2955.15,9.64,7.75,failed,12/14/2024 3:28,17,Iowa
87-537-9766,96,Skyba,Demizz,water,rscowcraftlu@sitemeter.com,504-299-4561,289.2,1444.48,2.48,3.19,success,6/3/2025 3:24,69,Louisiana
97-103-2097,14,LiveZ,Quinu,Electric,ahaymeslv@webs.com,402-618-7250,544.82,3386.12,2.89,3.62,success,12/21/2024 15:41,91,Nebraska
25-574-7571,48,Quatz,Zooxo,Electric,bgortonlw@miitbeian.gov.cn,410-145-6738,2310.6,161.23,3.25,7.99,failed,6/22/2025 9:09,25,Maryland
83-752-9372,98,Linktype,Browsedrive,water,sbasnalllx@typepad.com,817-429-3319,1841.68,2230.65,8.12,5.86,failed,11/14/2024 12:36,10,Texas
60-226-3748,19,Eidel,DabZ,water,edanbrookly@reference.com,859-236-5846,1911.08,3461.59,2.96,9.54,success,7/28/2024 21:13,25,Kentucky
47-573-3593,59,Oyope,Einti,gas,dbuchelz@unblog.fr,661-165-5063,301.83,229.66,1.08,0.41,success,5/2/2025 16:48,61,California
83-671-5180,14,Skyvu,BlogXS,water,ctapsellm0@harvard.edu,215-770-8746,2471.49,228.56,0.28,9.31,success,4/20/2025 14:10,95,Pennsylvania
30-058-5704,15,Topicblab,Ozu,gas,pmarsm1@si.edu,508-268-4256,954.51,3268.65,5.23,1.78,success,12/29/2024 5:53,81,Massachusetts
97-529-7240,18,Kwideo,Digitube,water,mdavallm2@ucoz.ru,832-574-3117,1141.4,1323.09,5.57,6.5,success,11/29/2024 20:53,6,Texas
60-877-9191,58,Skyvu,Yakidoo,Electric,chacardm3@wordpress.org,912-955-6130,2980.59,3398.83,7.3,2.29,failed,3/22/2025 6:28,76,Georgia
60-468-1227,19,Devbug,Fivebridge,gas,dgodilingtonm4@desdev.cn,612-187-4139,1950.86,2056.87,9.34,7.31,failed,11/23/2024 23:23,31,Minnesota
79-216-6644,37,Flipstorm,Cogidoo,water,lcamachom5@ycombinator.com,754-445-2361,1174.17,1313.34,3.49,1.37,success,6/10/2025 9:49,90,Florida
83-511-7804,65,Einti,Feedspan,Electric,dcarillom6@mozilla.com,309-665-6895,126.52,730.02,2.95,2.3,failed,2/1/2025 11:04,32,Illinois
91-681-1196,46,Skinte,Thoughtbeat,Electric,bmackellerm7@symantec.com,480-551-6325,2635.75,1974.9,2.75,1.42,failed,6/14/2025 11:16,32,Arizona
24-024-8570,80,Ainyx,Trupe,water,pdelacotem8@mapy.cz,225-840-5801,2650.17,1699.75,2.62,7.85,success,2/20/2025 1:16,73,Louisiana
61-081-3892,50,Jaloo,Browsecat,Electric,lgoldism9@latimes.com,507-994-7129,1853.5,1639.88,6.61,4.29,failed,4/10/2025 17:50,88,Minnesota
50-379-3878,62,Demivee,Tagtune,water,otowseyma@engadget.com,612-132-7689,2951.28,1565.48,9.76,8.08,success,3/18/2025 23:09,43,Minnesota
71-099-4165,68,Zoomdog,Realblab,Electric,oacuttmb@epa.gov,850-909-5634,2571.83,416.27,5.58,2.9,success,5/18/2025 15:18,13,Florida
09-117-8949,8,Brainverse,Miboo,water,jshadwickmc@privacy.gov.au,605-174-9240,1935.53,1755.15,0.83,0.31,success,11/2/2024 13:33,21,South Dakota
77-406-1661,6,Zooveo,Eidel,water,aegremd@tamu.edu,432-714-2097,181.97,1121.67,6.99,2.38,failed,3/24/2025 5:51,28,Texas
67-727-5893,32,Zooveo,Blogspan,Electric,tpoveyme@unesco.org,314-193-6053,2596.03,1815.8,6.41,3.71,success,7/3/2024 17:25,22,Missouri
78-339-6329,99,Thoughtmix,Zazio,water,jroomsmf@indiegogo.com,808-861-5745,975.23,2564.63,9.69,0.6,failed,3/11/2025 0:37,30,Hawaii
42-444-4462,56,Voomm,Babblestorm,water,smettrickmg@eventbrite.com,913-526-6587,387.83,1949.06,7.68,5.86,success,12/27/2024 22:05,2,Kansas
48-525-9652,23,BlogXS,Wordpedia,Electric,rskuresmh@reddit.com,408-116-9850,810.96,1966.45,3.37,1.64,success,7/16/2024 15:57,89,California
19-345-1817,53,Vitz,Meemm,water,cdenismi@addthis.com,216-345-4429,587.94,921.98,0.94,6.79,failed,11/22/2024 17:33,4,Ohio
45-456-4936,56,Brainbox,Wordware,water,mantillmj@eventbrite.com,516-774-4127,2762.65,2278.51,3.5,6.86,success,9/19/2024 14:21,62,New York
22-650-6814,39,Dabfeed,Mynte,Electric,cbroadbridgemk@posterous.com,612-306-0264,307.97,728.38,9.73,5.93,success,11/10/2024 12:32,66,Minnesota
46-284-6033,84,Ainyx,Flashset,gas,jmallockml@wikispaces.com,314-693-1651,73.21,93.02,1.51,5.92,failed,2/16/2025 20:33,38,Missouri
14-826-1980,1,Skilith,Jaxworks,gas,lscholarmm@mac.com,727-395-0706,909.48,1607.61,9.82,9.82,failed,11/2/2024 6:09,26,Florida
19-946-4508,58,Digitube,Feedmix,water,frosendalemn@google.cn,717-501-8717,2856.81,2170.63,0.51,4.82,failed,3/10/2025 7:56,44,Pennsylvania
91-993-0250,38,Bubblebox,Vinder,gas,fbentkemo@diigo.com,480-804-2750,1395.2,1281.66,2.81,7.27,success,4/29/2025 11:57,68,Arizona
59-246-7440,9,Avamm,Wordware,gas,dgrimmolbymp@sphinn.com,916-775-2465,787,723.26,8.98,3.13,failed,9/20/2024 14:09,83,California
68-380-8194,13,Mydo,Abata,gas,cakedmq@salon.com,402-899-3932,698.04,530.14,3.17,7.11,failed,6/12/2025 13:07,58,Nebraska
59-657-7349,29,DabZ,Quimm,Electric,njancsomr@msu.edu,360-331-5980,422.75,3024.53,7.33,4.18,failed,12/12/2024 6:17,86,Washington
07-258-1215,36,Trudoo,Photofeed,Electric,kbalazotms@mediafire.com,256-234-9226,676.28,251.14,4.57,0.59,failed,3/3/2025 11:14,39,Alabama
95-386-8079,65,Centidel,Skalith,Electric,vvarianmt@imdb.com,607-436-7882,200.4,1766.64,8,7.29,success,2/17/2025 23:55,98,New York
91-591-1267,99,Flipstorm,Browsetype,gas,hgatleymu@nifty.com,614-919-3788,2359.79,275.71,4.58,5.91,failed,5/7/2025 8:17,68,Ohio
03-731-3006,14,Gabspot,Yamia,Electric,tbamlingmv@blinklist.com,310-966-3158,955.89,1167.49,6.62,2.12,success,3/10/2025 4:43,22,California
00-679-9892,89,Yakitri,Flashset,Electric,awaliszekmw@indiegogo.com,630-517-9966,828.91,882.67,5.53,9.63,success,3/16/2025 2:41,91,Illinois
12-988-1689,9,Livefish,Wikibox,gas,rsteermx@csmonitor.com,503-860-1775,2920.2,1864.26,0.93,2.84,success,10/2/2024 4:30,72,Oregon
86-190-6500,6,Zoombox,Trilia,Electric,nlemasneymy@soup.io,619-124-3454,1944.43,3400.07,2.63,3.56,success,1/13/2025 1:23,16,California
21-401-9244,57,Divavu,Feedbug,gas,tbrendmz@msu.edu,361-391-7438,2147.16,1258.35,4.22,2.11,success,7/18/2024 14:28,54,Texas
36-107-4583,14,Eazzy,Yakitri,water,hstellen0@weebly.com,619-949-0396,70.61,1227.31,4.08,2.47,success,4/2/2025 22:38,41,California
76-992-3768,36,Linklinks,Zoomzone,water,nlewsien1@deliciousdays.com,937-355-7773,563.3,1004.2,5.09,8.38,failed,9/20/2024 21:05,58,Ohio
97-559-2017,81,Meedoo,Tekfly,Electric,ctrotmann2@abc.net.au,312-295-5814,2444.13,568.65,4.9,2.22,failed,2/15/2025 16:37,13,Illinois
98-616-6726,95,Mycat,Skipfire,gas,ugozneyn3@noaa.gov,213-426-4848,1498.04,3487.18,8.22,4.51,success,12/12/2024 19:28,97,California
50-042-1800,71,Eare,Katz,water,mhabberjamn4@smugmug.com,314-930-4070,1521.63,3433.31,9.14,5.14,failed,9/8/2024 1:51,59,Missouri
54-941-5112,37,Browsebug,Pixope,gas,nkiesseln5@ihg.com,702-226-4875,82.64,3391.01,6.6,8.41,failed,8/20/2024 1:17,26,Nevada
53-539-2580,51,Zoombox,Mita,water,bodonnellyn6@quantcast.com,213-870-3176,162.11,673.17,1.88,7.33,success,3/19/2025 18:56,3,California
09-682-8870,45,Dablist,Jabbertype,gas,bgallimoren7@businesswire.com,312-620-7559,2240.93,2174.16,5.04,2.71,failed,8/15/2024 1:39,10,Illinois
00-819-3854,62,Yombu,Yacero,water,mlautien8@berkeley.edu,913-649-7183,2344.27,693.64,2.38,8.78,success,4/18/2025 19:18,67,Kansas
51-400-6163,100,Dablist,Wordware,gas,mmothersolen9@miitbeian.gov.cn,804-179-8872,1971.03,335.21,9.58,8.36,failed,2/19/2025 3:49,77,Virginia
38-729-4145,46,Twitterbeat,Twitterbeat,Electric,ckasperna@va.gov,805-590-5169,2671.01,2596.05,7.38,3.24,failed,7/6/2024 23:25,5,California
81-234-2632,90,Leenti,Rhybox,water,dclovernb@shareasale.com,516-391-3332,475.92,1079.33,6.22,2.45,success,9/5/2024 22:33,1,New York
03-532-6739,78,Skidoo,Rhycero,Electric,gbuistnc@twitpic.com,516-910-1019,701.82,1578.41,1.78,3.81,failed,3/15/2025 5:16,43,New York
53-845-7811,49,Plajo,Topicstorm,water,ddoutchnd@blog.com,404-667-7269,1574.57,963.34,8.71,0.21,success,7/16/2024 15:30,19,Georgia
69-375-2326,44,Dabvine,Divavu,gas,bmckintoshne@google.ru,706-577-2948,1951.87,1273.32,2.75,8.56,failed,3/13/2025 8:36,29,Georgia
06-733-4344,83,Skipstorm,Bluejam,gas,jflettnf@linkedin.com,253-458-4679,2673.65,266.66,1.65,4.27,failed,7/5/2024 11:49,55,Washington
52-522-1879,57,Oloo,Gabvine,gas,tlewishamng@smugmug.com,682-805-1195,1706.05,1782.87,6.37,5.03,failed,11/16/2024 6:01,95,Texas
76-119-2420,7,Wikibox,Cogidoo,Electric,squaltronh@cyberchimps.com,202-614-9574,1806.28,2853.02,5.34,5.09,success,11/14/2024 0:11,53,Maryland
04-220-3103,89,Aimbo,Photobug,gas,nfahrenbacherni@businessweek.com,404-168-5675,2148.32,1428.59,9.4,4.71,failed,5/24/2025 0:17,81,Georgia
